name,Date,AirTemp,CloudOpacity,Dni10,Dni90,DniMoy,Ghi10,Ghi90,GhiMoy
Meteorological_Prevision_Data,2020-07-18 09:50:00.000000+0000,22.65,39,3,788,86,226,734,447
Meteorological_Prevision_Data,2020-07-18 10:00:00.000000+0000,23,38,3,815,89,235,759,463
Meteorological_Prevision_Data,2020-07-18 10:10:00.000000+0000,23.12,39,4,821,86,244,776,469
Meteorological_Prevision_Data,2020-07-18 10:20:00.000000+0000,23.1,39,5,818,81,254,790,473
Meteorological_Prevision_Data,2020-07-18 10:30:00.000000+0000,23,40,5,814,79,264,803,478
Meteorological_Prevision_Data,2020-07-18 10:40:00.000000+0000,22.9,39,6,816,81,273,815,488
Meteorological_Prevision_Data,2020-07-18 10:50:00.000000+0000,22.87,38,7,823,92,286,826,505
Meteorological_Prevision_Data,2020-07-18 11:00:00.000000+0000,23,36,8,831,113,306,837,530
Meteorological_Prevision_Data,2020-07-18 11:10:00.000000+0000,23.31,33,12,835,147,333,845,560
Meteorological_Prevision_Data,2020-07-18 11:20:00.000000+0000,23.7,30,18,836,190,366,851,594
Meteorological_Prevision_Data,2020-07-18 11:30:00.000000+0000,24,53,5,130,25,258,558,399
Meteorological_Prevision_Data,2020-07-18 11:40:00.000000+0000,24,43,4,267,72,247,637,484
Meteorological_Prevision_Data,2020-07-18 11:50:00.000000+0000,24,37,4,411,120,250,708,547
Meteorological_Prevision_Data,2020-07-18 12:00:00.000000+0000,24,32,4,549,168,261,767,594
Meteorological_Prevision_Data,2020-07-18 12:10:00.000000+0000,24,28,5,673,217,277,815,627
Meteorological_Prevision_Data,2020-07-18 12:20:00.000000+0000,24,25,6,770,266,295,849,651
Meteorological_Prevision_Data,2020-07-18 12:30:00.000000+0000,24,23,7,831,315,311,868,672
Meteorological_Prevision_Data,2020-07-18 12:40:00.000000+0000,24,20,9,849,363,322,871,691
Meteorological_Prevision_Data,2020-07-18 12:50:00.000000+0000,24,18,10,840,404,334,865,707
Meteorological_Prevision_Data,2020-07-18 13:00:00.000000+0000,24,17,13,826,431,349,855,716
Meteorological_Prevision_Data,2020-07-18 13:10:00.000000+0000,24,16,19,821,441,370,846,716
Meteorological_Prevision_Data,2020-07-18 13:20:00.000000+0000,24,16,27,825,446,395,839,711
Meteorological_Prevision_Data,2020-07-18 13:30:00.000000+0000,24,26,15,392,248,337,679,615
Meteorological_Prevision_Data,2020-07-18 13:40:00.000000+0000,24.04,23,32,619,280,386,748,625
Meteorological_Prevision_Data,2020-07-18 13:50:00.000000+0000,24.03,20,45,756,349,417,785,644
Meteorological_Prevision_Data,2020-07-18 14:00:00.000000+0000,24,17,54,823,435,433,796,665
Meteorological_Prevision_Data,2020-07-18 14:10:00.000000+0000,23.97,13,61,842,524,438,790,683
Meteorological_Prevision_Data,2020-07-18 14:20:00.000000+0000,23.96,10,64,831,597,435,773,695
Meteorological_Prevision_Data,2020-07-18 14:30:00.000000+0000,24,8,66,813,636,428,753,696
Meteorological_Prevision_Data,2020-07-18 14:40:00.000000+0000,24.08,7,66,801,633,418,733,681
Meteorological_Prevision_Data,2020-07-18 14:50:00.000000+0000,24.11,8,66,797,603,409,716,657
Meteorological_Prevision_Data,2020-07-18 15:00:00.000000+0000,24,8,69,797,568,401,699,631
Meteorological_Prevision_Data,2020-07-18 15:10:00.000000+0000,23.68,9,73,795,545,394,680,607
Meteorological_Prevision_Data,2020-07-18 15:20:00.000000+0000,23.28,10,79,792,534,388,660,585
Meteorological_Prevision_Data,2020-07-18 15:30:00.000000+0000,23,4,447,789,710,542,638,615
Meteorological_Prevision_Data,2020-07-18 15:40:00.000000+0000,23.16,2,445,792,735,521,616,599
Meteorological_Prevision_Data,2020-07-18 15:50:00.000000+0000,23.15,2,441,783,738,502,594,580
Meteorological_Prevision_Data,2020-07-18 16:00:00.000000+0000,23,1,434,768,724,484,571,558
Meteorological_Prevision_Data,2020-07-18 16:10:00.000000+0000,22.73,2,423,747,696,464,546,532
Meteorological_Prevision_Data,2020-07-18 16:20:00.000000+0000,22.39,3,408,726,660,443,521,505
Meteorological_Prevision_Data,2020-07-18 16:30:00.000000+0000,22,3,391,707,621,421,496,476
Meteorological_Prevision_Data,2020-07-18 16:40:00.000000+0000,21.6,4,369,692,581,395,470,445
Meteorological_Prevision_Data,2020-07-18 16:50:00.000000+0000,21.25,5,339,683,544,366,444,414
Meteorological_Prevision_Data,2020-07-18 17:00:00.000000+0000,21,6,297,677,510,334,418,384
Meteorological_Prevision_Data,2020-07-18 17:10:00.000000+0000,20.9,8,240,671,478,298,391,354
Meteorological_Prevision_Data,2020-07-18 17:20:00.000000+0000,20.92,9,178,661,444,262,365,325
Meteorological_Prevision_Data,2020-07-18 17:30:00.000000+0000,21,24,605,638,638,320,338,338
Meteorological_Prevision_Data,2020-07-18 17:40:00.000000+0000,21.19,21,358,581,575,266,311,309
Meteorological_Prevision_Data,2020-07-18 17:50:00.000000+0000,21.17,21,242,543,538,230,284,282
Meteorological_Prevision_Data,2020-07-18 18:00:00.000000+0000,21,22,220,518,517,207,258,257
Meteorological_Prevision_Data,2020-07-18 18:10:00.000000+0000,20.71,24,251,498,501,190,231,231
Meteorological_Prevision_Data,2020-07-18 18:20:00.000000+0000,20.37,23,299,478,482,177,206,206
Meteorological_Prevision_Data,2020-07-18 18:30:00.000000+0000,20,21,326,451,451,162,181,181
Meteorological_Prevision_Data,2020-07-18 18:40:00.000000+0000,19.66,14,302,411,400,141,156,155
Meteorological_Prevision_Data,2020-07-18 18:50:00.000000+0000,19.33,7,245,361,336,117,132,129
Meteorological_Prevision_Data,2020-07-18 19:00:00.000000+0000,19,2,179,303,268,94,110,106
Meteorological_Prevision_Data,2020-07-18 19:10:00.000000+0000,18.66,0,124,238,203,73,88,84
Meteorological_Prevision_Data,2020-07-18 19:20:00.000000+0000,18.33,2,82,174,145,54,68,64
Meteorological_Prevision_Data,2020-07-18 19:30:00.000000+0000,18,16,102,125,125,46,51,51
Meteorological_Prevision_Data,2020-07-18 19:40:00.000000+0000,17.8,10,48,73,69,25,30,30
Meteorological_Prevision_Data,2020-07-18 19:50:00.000000+0000,17.44,7,16,38,33,11,16,16
Meteorological_Prevision_Data,2020-07-18 20:00:00.000000+0000,17,7,0,17,12,4,8,8
Meteorological_Prevision_Data,2020-07-18 20:10:00.000000+0000,16.56,7,-4,5,2,0,3,3
Meteorological_Prevision_Data,2020-07-18 20:20:00.000000+0000,16.2,7,-3,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 20:30:00.000000+0000,16,7,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 20:40:00.000000+0000,15.99,5,1,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 20:50:00.000000+0000,16.05,3,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:00:00.000000+0000,16,3,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:10:00.000000+0000,15.72,3,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:20:00.000000+0000,15.33,4,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:30:00.000000+0000,14,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:40:00.000000+0000,13.87,34,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 21:50:00.000000+0000,13.9,34,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:00:00.000000+0000,14,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:10:00.000000+0000,14.1,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:20:00.000000+0000,14.13,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:30:00.000000+0000,14,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:40:00.000000+0000,13.69,33,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 22:50:00.000000+0000,13.3,30,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:00:00.000000+0000,13,28,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:10:00.000000+0000,12.9,25,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:20:00.000000+0000,12.93,23,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:30:00.000000+0000,13,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:40:00.000000+0000,13.03,21,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-18 23:50:00.000000+0000,13.02,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:00:00.000000+0000,13,23,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:10:00.000000+0000,12.99,23,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:20:00.000000+0000,12.99,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:30:00.000000+0000,13,21,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:40:00.000000+0000,13,19,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 00:50:00.000000+0000,13,17,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:00:00.000000+0000,13,16,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:10:00.000000+0000,13,18,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:20:00.000000+0000,13,20,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:30:00.000000+0000,13,23,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:40:00.000000+0000,13,26,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 01:50:00.000000+0000,13.01,29,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:00:00.000000+0000,13,31,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:10:00.000000+0000,12.98,34,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:20:00.000000+0000,12.97,37,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:30:00.000000+0000,13,39,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:40:00.000000+0000,13.07,42,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 02:50:00.000000+0000,13.1,44,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:00:00.000000+0000,13,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:10:00.000000+0000,12.71,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:20:00.000000+0000,12.34,51,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:30:00.000000+0000,12,53,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:40:00.000000+0000,11.82,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 03:50:00.000000+0000,11.81,57,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 04:00:00.000000+0000,12,58,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 04:10:00.000000+0000,12.36,60,0,1,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 04:20:00.000000+0000,12.74,61,0,3,0,0,3,1
Meteorological_Prevision_Data,2020-07-19 04:30:00.000000+0000,13,62,0,5,0,0,7,3
Meteorological_Prevision_Data,2020-07-19 04:40:00.000000+0000,13.02,62,0,7,1,2,15,8
Meteorological_Prevision_Data,2020-07-19 04:50:00.000000+0000,12.95,62,0,11,3,4,25,15
Meteorological_Prevision_Data,2020-07-19 05:00:00.000000+0000,13,62,0,19,5,6,37,22
Meteorological_Prevision_Data,2020-07-19 05:10:00.000000+0000,13.3,61,0,34,8,10,51,31
Meteorological_Prevision_Data,2020-07-19 05:20:00.000000+0000,13.7,59,0,51,10,14,67,41
Meteorological_Prevision_Data,2020-07-19 05:30:00.000000+0000,14,60,0,87,9,15,82,46
Meteorological_Prevision_Data,2020-07-19 05:40:00.000000+0000,13.81,72,0,91,0,-3,102,29
Meteorological_Prevision_Data,2020-07-19 05:50:00.000000+0000,13.83,75,0,131,0,-4,127,34
Meteorological_Prevision_Data,2020-07-19 06:00:00.000000+0000,14,72,0,196,3,5,153,52
Meteorological_Prevision_Data,2020-07-19 06:10:00.000000+0000,14.29,64,0,278,11,20,183,79
Meteorological_Prevision_Data,2020-07-19 06:20:00.000000+0000,14.63,57,1,366,19,32,214,106
Meteorological_Prevision_Data,2020-07-19 06:30:00.000000+0000,15,52,2,451,23,37,246,126
Meteorological_Prevision_Data,2020-07-19 06:40:00.000000+0000,15.34,51,4,526,23,29,280,137
Meteorological_Prevision_Data,2020-07-19 06:50:00.000000+0000,15.67,53,5,587,21,19,313,143
Meteorological_Prevision_Data,2020-07-19 07:00:00.000000+0000,16,55,6,632,20,18,346,152
Meteorological_Prevision_Data,2020-07-19 07:10:00.000000+0000,16.34,53,4,661,22,37,376,172
Meteorological_Prevision_Data,2020-07-19 07:20:00.000000+0000,16.67,49,2,672,28,67,402,198
Meteorological_Prevision_Data,2020-07-19 07:30:00.000000+0000,17,77,9,12,2,52,163,97
Meteorological_Prevision_Data,2020-07-19 07:40:00.000000+0000,17.21,77,7,69,1,42,198,100
Meteorological_Prevision_Data,2020-07-19 07:50:00.000000+0000,17.57,77,10,115,1,41,242,104
Meteorological_Prevision_Data,2020-07-19 08:00:00.000000+0000,18,78,15,148,1,45,288,108
Meteorological_Prevision_Data,2020-07-19 08:10:00.000000+0000,18.43,78,21,168,2,52,333,112
Meteorological_Prevision_Data,2020-07-19 08:20:00.000000+0000,18.79,77,24,174,2,58,372,119
Meteorological_Prevision_Data,2020-07-19 08:30:00.000000+0000,19,77,22,165,1,61,398,130
Meteorological_Prevision_Data,2020-07-19 08:40:00.000000+0000,19.02,75,16,146,1,58,413,144
Meteorological_Prevision_Data,2020-07-19 08:50:00.000000+0000,18.97,72,8,148,3,59,428,166
Meteorological_Prevision_Data,2020-07-19 09:00:00.000000+0000,19,68,1,206,6,69,461,201
Meteorological_Prevision_Data,2020-07-19 09:10:00.000000+0000,19.23,61,-1,341,14,97,524,251
Meteorological_Prevision_Data,2020-07-19 09:20:00.000000+0000,19.59,54,0,495,26,134,595,308
Meteorological_Prevision_Data,2020-07-19 09:30:00.000000+0000,20,44,29,319,77,74,557,399
Meteorological_Prevision_Data,2020-07-19 09:40:00.000000+0000,20.37,37,18,470,115,178,621,453
Meteorological_Prevision_Data,2020-07-19 09:50:00.000000+0000,20.7,33,11,570,138,237,668,489
Meteorological_Prevision_Data,2020-07-19 10:00:00.000000+0000,21,31,8,626,148,263,700,511
Meteorological_Prevision_Data,2020-07-19 10:10:00.000000+0000,21.3,32,6,650,147,269,720,521
Meteorological_Prevision_Data,2020-07-19 10:20:00.000000+0000,21.63,33,6,651,139,268,732,524
Meteorological_Prevision_Data,2020-07-19 10:30:00.000000+0000,22,35,7,637,128,272,739,523
Meteorological_Prevision_Data,2020-07-19 10:40:00.000000+0000,22.41,36,9,618,115,289,743,521
Meteorological_Prevision_Data,2020-07-19 10:50:00.000000+0000,22.78,36,10,604,111,311,749,525
Meteorological_Prevision_Data,2020-07-19 11:00:00.000000+0000,23,36,11,607,123,327,759,539
Meteorological_Prevision_Data,2020-07-19 11:10:00.000000+0000,23.01,33,10,630,159,326,774,564
Meteorological_Prevision_Data,2020-07-19 11:20:00.000000+0000,22.95,29,9,665,207,319,791,597
Meteorological_Prevision_Data,2020-07-19 11:30:00.000000+0000,23,26,53,586,227,464,769,623
Meteorological_Prevision_Data,2020-07-19 11:40:00.000000+0000,23.56,34,37,631,53,422,790,546
Meteorological_Prevision_Data,2020-07-19 11:50:00.000000+0000,23.87,34,30,679,60,406,811,550
Meteorological_Prevision_Data,2020-07-19 12:00:00.000000+0000,24,29,26,725,180,406,830,605
Meteorological_Prevision_Data,2020-07-19 12:10:00.000000+0000,24.02,20,26,767,344,410,845,678
Meteorological_Prevision_Data,2020-07-19 12:20:00.000000+0000,24,14,26,799,483,407,857,739
Meteorological_Prevision_Data,2020-07-19 12:30:00.000000+0000,24,12,24,820,529,388,863,757
Meteorological_Prevision_Data,2020-07-19 12:40:00.000000+0000,24.07,16,18,825,439,345,862,714
Meteorological_Prevision_Data,2020-07-19 12:50:00.000000+0000,24.11,24,11,820,286,297,856,641
Meteorological_Prevision_Data,2020-07-19 13:00:00.000000+0000,24,29,6,813,168,266,849,586
Meteorological_Prevision_Data,2020-07-19 13:10:00.000000+0000,23.68,30,5,806,154,266,840,579
Meteorological_Prevision_Data,2020-07-19 13:20:00.000000+0000,23.28,27,6,797,207,282,829,601
Meteorological_Prevision_Data,2020-07-19 13:30:00.000000+0000,23,11,193,818,817,571,826,826
Meteorological_Prevision_Data,2020-07-19 13:40:00.000000+0000,23.29,5,-12,816,780,292,816,803
Meteorological_Prevision_Data,2020-07-19 13:50:00.000000+0000,23.26,2,-56,813,765,205,804,787
Meteorological_Prevision_Data,2020-07-19 14:00:00.000000+0000,23,1,6,811,765,249,792,776
Meteorological_Prevision_Data,2020-07-19 14:10:00.000000+0000,22.63,0,125,807,772,367,778,765
Meteorological_Prevision_Data,2020-07-19 14:20:00.000000+0000,22.26,0,246,803,782,497,763,755
Meteorological_Prevision_Data,2020-07-19 14:30:00.000000+0000,22,0,314,799,787,580,747,742
Meteorological_Prevision_Data,2020-07-19 14:40:00.000000+0000,21.91,1,295,794,782,575,729,726
Meteorological_Prevision_Data,2020-07-19 14:50:00.000000+0000,21.95,1,218,789,765,505,711,704
Meteorological_Prevision_Data,2020-07-19 15:00:00.000000+0000,22,1,129,784,738,414,693,679
Meteorological_Prevision_Data,2020-07-19 15:10:00.000000+0000,22,3,65,778,698,336,673,649
Meteorological_Prevision_Data,2020-07-19 15:20:00.000000+0000,21.99,5,28,774,651,276,652,616
Meteorological_Prevision_Data,2020-07-19 15:30:00.000000+0000,22,18,63,770,770,355,631,631
Meteorological_Prevision_Data,2020-07-19 15:40:00.000000+0000,22.3,12,87,770,662,359,609,581
Meteorological_Prevision_Data,2020-07-19 15:50:00.000000+0000,22.27,9,95,762,600,356,587,545
Meteorological_Prevision_Data,2020-07-19 16:00:00.000000+0000,22,7,93,747,570,346,564,519
Meteorological_Prevision_Data,2020-07-19 16:10:00.000000+0000,21.62,5,81,727,558,326,540,497
Meteorological_Prevision_Data,2020-07-19 16:20:00.000000+0000,21.25,6,65,707,548,298,515,476
Meteorological_Prevision_Data,2020-07-19 16:30:00.000000+0000,21,6,47,687,528,261,490,453
Meteorological_Prevision_Data,2020-07-19 16:40:00.000000+0000,20.94,8,30,670,486,214,464,423
Meteorological_Prevision_Data,2020-07-19 16:50:00.000000+0000,20.99,10,16,658,432,167,437,390
Meteorological_Prevision_Data,2020-07-19 17:00:00.000000+0000,21,12,7,654,381,130,412,357
Meteorological_Prevision_Data,2020-07-19 17:10:00.000000+0000,20.87,15,3,656,341,107,386,325
Meteorological_Prevision_Data,2020-07-19 17:20:00.000000+0000,20.54,17,3,656,307,95,360,295
Meteorological_Prevision_Data,2020-07-19 17:30:00.000000+0000,20,13,3,649,388,67,333,289
Meteorological_Prevision_Data,2020-07-19 17:40:00.000000+0000,18.86,14,2,641,361,48,306,262
Meteorological_Prevision_Data,2020-07-19 17:50:00.000000+0000,18.25,16,1,612,313,38,280,233
Meteorological_Prevision_Data,2020-07-19 18:00:00.000000+0000,18,18,1,568,255,35,254,205
Meteorological_Prevision_Data,2020-07-19 18:10:00.000000+0000,17.98,22,0,516,193,35,228,176
Meteorological_Prevision_Data,2020-07-19 18:20:00.000000+0000,18.03,25,0,467,138,37,202,149
Meteorological_Prevision_Data,2020-07-19 18:30:00.000000+0000,18,28,0,426,99,39,178,125
Meteorological_Prevision_Data,2020-07-19 18:40:00.000000+0000,17.78,31,1,397,80,37,153,103
Meteorological_Prevision_Data,2020-07-19 18:50:00.000000+0000,17.42,34,1,367,74,34,130,85
Meteorological_Prevision_Data,2020-07-19 19:00:00.000000+0000,17,38,2,317,67,29,107,68
Meteorological_Prevision_Data,2020-07-19 19:10:00.000000+0000,16.59,42,1,235,49,22,84,51
Meteorological_Prevision_Data,2020-07-19 19:20:00.000000+0000,16.24,47,0,143,27,15,62,36
Meteorological_Prevision_Data,2020-07-19 19:30:00.000000+0000,16,72,0,6,0,7,21,13
Meteorological_Prevision_Data,2020-07-19 19:40:00.000000+0000,15.87,74,0,2,0,4,13,7
Meteorological_Prevision_Data,2020-07-19 19:50:00.000000+0000,15.9,75,0,0,0,2,7,4
Meteorological_Prevision_Data,2020-07-19 20:00:00.000000+0000,16,74,0,0,0,1,4,2
Meteorological_Prevision_Data,2020-07-19 20:10:00.000000+0000,16.1,71,0,0,0,0,1,0
Meteorological_Prevision_Data,2020-07-19 20:20:00.000000+0000,16.13,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 20:30:00.000000+0000,16,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 20:40:00.000000+0000,15.69,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 20:50:00.000000+0000,15.3,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:00:00.000000+0000,15,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:10:00.000000+0000,14.89,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:20:00.000000+0000,14.93,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:30:00.000000+0000,16,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:40:00.000000+0000,15.87,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 21:50:00.000000+0000,15.9,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:00:00.000000+0000,16,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:10:00.000000+0000,16.1,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:20:00.000000+0000,16.13,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:30:00.000000+0000,16,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:40:00.000000+0000,15.69,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 22:50:00.000000+0000,15.3,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:00:00.000000+0000,15,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:10:00.000000+0000,14.89,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:20:00.000000+0000,14.93,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:30:00.000000+0000,15,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:40:00.000000+0000,15.03,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-19 23:50:00.000000+0000,15.03,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:00:00.000000+0000,15,65,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:10:00.000000+0000,14.97,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:20:00.000000+0000,14.97,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:30:00.000000+0000,15,59,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:40:00.000000+0000,15.07,57,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 00:50:00.000000+0000,15.11,56,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 01:00:00.000000+0000,15,56,0,0,0,0,0,0
Meteorological_Prevision_Data,2020-07-20 01:10:00.000000+0000,14.69,54,0,0,0,0,0,0
